parent_station,20260201,20260202,20260203,20260204,20260205,20260206,20260207,20260208,20260209,20260210,20260211,20260212,20260213,20260214,20260215,20260216,20260217,20260218,20260219,20260220,20260221,20260222,20260223,20260224,20260225,20260226,20260227,20260228
place-hymnl,107.17229729729729,122.81277213352685,108.61290322580645,108.17105263157895,104.3,108.31571815718158,108.49415692821368,106.27586206896552,117.26666666666667,114.24590163934427,107.52173913043478,112.52173913043478,108.4113924050633,107.79545454545455,106.65753424657534,107.77950310559007,98.41176470588235,102.31428571428572,93.85185185185185,103.26666666666667,96.7605633802817,100.66037735849056,102.77777777777777,110.56521739130434,105.625,113.20833333333333,118.78181818181818,110.62790697674419
place-longw,82.48529411764706,86.53941908713693,87.65034965034965,85.96666666666667,87.76666666666667,80.98518518518519,84.83980582524272,81.1063829787234,84.53488372093024,94.69090909090909,103.15151515151516,91.61538461538461,82.64655172413794,83.17582417582418,85.66666666666667,82.86407766990291,86.95454545454545,89.79166666666667,89.19565217391305,89.51282051282051,84.74285714285715,90.28571428571429,94.52777777777777,90.07692307692308,92.75438596491227,86.33734939759036,91.77464788732394,93.53521126760563
place-chswk,41.713541666666664,43.48898678414097,39.5945945945946,33.07142857142857,32.794871794871796,45.2436974789916,48.5,40.193548387096776,38.08695652173913,33.208333333333336,34.0,34.833333333333336,39.77049180327869,48.16279069767442,39.94,42.081545064377686,40.203125,40.35294117647059,39.36206896551724,41.36486486486486,46.8974358974359,46.54,33.666666666666664,32.23684210526316,31.416666666666668,31.678571428571427,40.6764705882353,42.64705882352941
place-grigg,32.02577319587629,36.116883116883116,33.90384615384615,31.058823529411764,32.38095238095238,33.42677824267783,31.57608695652174,31.607142857142858,38.7,30.0,33.142857142857146,32.6,33.265306122448976,33.204819277108435,29.95744680851064,32.51293103448276,31.381818181818183,32.07142857142857,31.93877551020408,32.21875,32.88095238095238,33.5625,35.5,31.818181818181817,29.59090909090909,30.363636363636363,33.61538461538461,32.03703703703704
place-lake,148.18627450980392,162.6451612903226,161.5909090909091,128.85714285714286,133.16666666666666,166.08130081300814,205.7826086956522,144.46875,127.6,120.625,102.8,117.5,174.56756756756758,154.4418604651163,168.14285714285714,157.41666666666666,160.36363636363637,138.22222222222223,156.52941176470588,153.62857142857143,128.65384615384616,166.38888888888889,142.36363636363637,131.64285714285714,142.30769230769232,153.0,114.26315789473684,160.5
place-alsgr,21.84020618556701,24.31304347826087,21.48148148148148,20.470588235294116,21.523809523809526,22.15481171548117,21.054347826086957,21.892857142857142,22.916666666666668,20.416666666666668,20.866666666666667,22.09090909090909,21.28,21.156626506024097,19.375,20.70689655172414,23.927272727272726,21.34246575342466,20.431372549019606,22.393939393939394,20.609756097560975,20.75,23.166666666666668,21.458333333333332,20.227272727272727,23.428571428571427,22.076923076923077,20.59259259259259
place-harvd,44.13917525773196,44.417391304347824,47.94117647058823,38.526315789473685,49.0,46.44351464435147,45.45652173913044,47.57142857142857,55.111111111111114,40.7,47.642857142857146,38.2,43.42553191489362,46.16867469879518,43.375,45.17596566523605,47.64150943396226,44.42028985507246,44.479166666666664,46.96825396825397,42.976190476190474,43.6875,47.5,41.095238095238095,34.56521739130435,42.888888888888886,43.04,48.464285714285715
place-wrnst,54.71649484536083,54.8448275862069,59.74576271186441,65.76190476190476,85.3913043478261,62.66528925619835,54.945945945945944,57.58620689655172,65.93333333333334,73.73333333333333,57.473684210526315,75.11111111111111,54.698113207547166,52.06024096385542,52.916666666666664,53.150862068965516,63.37931034482759,56.794520547945204,54.905660377358494,78.89393939393939,49.90243902439025,47.16,54.166666666666664,66.5,73.65384615384616,77.05555555555556,63.142857142857146,59.206896551724135
place-brico,95.28865979381443,99.42608695652174,98.66666666666667,86.125,107.38888888888889,103.23430962343096,95.58695652173913,95.71428571428571,116.11111111111111,79.2,101.85714285714286,91.73684210526316,103.0,98.86746987951807,84.97916666666667,94.44444444444444,101.53846153846153,92.19117647058823,95.45652173913044,94.88524590163935,95.52380952380952,95.29166666666667,130.6,80.44444444444444,86.66666666666667,89.83333333333333,96.73913043478261,93.42857142857143
place-bland,54.323076923076925,56.04761904761905,57.4375,50.92307692307692,51.1764705882353,56.6625,68.6304347826087,54.26923076923077,54.375,57.55555555555556,53.18181818181818,58.0,51.630434782608695,49.2625,46.0625,53.43478260869565,51.08,48.81967213114754,47.372093023255815,53.20754716981132,53.75,48.15217391304348,59.75,58.142857142857146,56.642857142857146,51.2,61.44444444444444,50.41379310344828
